#{"t_start": 1777457424.5316324, "env_id": "None"}
-977.308557,845,585.458794,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 16.56999969482422, 'distance': 208.2677459716797, 'fitness': -977308557.1398054, 'fitness_delta_score': -977.3085571398054, 'last_fitness_delta_score': -977.3085571398054, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.019299993515}"
-977.304257,822,603.233134,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 16.139999389648438, 'distance': 211.5811309814453, 'fitness': -977304257.1367537, 'fitness_delta_score': -977.3042571367537, 'last_fitness_delta_score': -977.3042571367537, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.022699995041}"
-994.285714,301,611.37838,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 6.590000152587891, 'distance': 54.88167190551758, 'fitness': -994285714.2857143, 'fitness_delta_score': -994.2857142857142, 'last_fitness_delta_score': -994.2857142857142, 'last_fitness_delta_progress': 5.714285714285714, 'reward': -999.9999999999999}"
-985.714286,302,619.345873,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 6.349999904632568, 'distance': 130.34420776367188, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-977.277057,680,634.405965,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 13.420000076293945, 'distance': 215.54071044921875, 'fitness': -977277057.1436201, 'fitness_delta_score': -977.2770571436201, 'last_fitness_delta_score': -977.2770571436201, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0190999984742}"
-977.275857,706,649.288791,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 13.300000190734863, 'distance': 225.7144775390625, 'fitness': -977275857.1447645, 'fitness_delta_score': -977.2758571447646, 'last_fitness_delta_score': -977.2758571447646, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0232000064851}"
-977.295557,819,666.159864,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 15.270000457763672, 'distance': 219.04344177246094, 'fitness': -977295557.1474348, 'fitness_delta_score': -977.2955571474348, 'last_fitness_delta_score': -977.2955571474348, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0210000038147}"
-977.263757,629,679.874171,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 12.09000015258789, 'distance': 225.32791137695312, 'fitness': -977263757.1443831, 'fitness_delta_score': -977.263757144383, 'last_fitness_delta_score': -977.263757144383, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0173000049591}"
-971.630271,1061,701.658676,"{'term': -1.0, 'progress': 28.57142857142857, 'time': 20.170000076293945, 'distance': 332.4492492675781, 'fitness': -971630271.4293344, 'fitness_delta_score': -971.6302714293344, 'last_fitness_delta_score': -971.6302714293344, 'last_fitness_delta_progress': 28.57142857142857, 'reward': -1000.0444000053405}"
-988.571429,261,709.017106,"{'term': -1.0, 'progress': 11.428571428571429, 'time': 5.730000019073486, 'distance': 133.2413330078125, 'fitness': -988571428.5714285, 'fitness_delta_score': -988.5714285714286, 'last_fitness_delta_score': -988.5714285714286, 'last_fitness_delta_progress': 11.428571428571429, 'reward': -1000.0}"
-982.857143,384,718.208706,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.619999885559082, 'distance': 188.4680633544922, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-985.714286,322,726.164034,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 6.369999885559082, 'distance': 139.92784118652344, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-968.772029,1101,747.850805,"{'term': -1.0, 'progress': 31.428571428571427, 'time': 20.059999465942383, 'distance': 352.6333923339844, 'fitness': -968772028.566088, 'fitness_delta_score': -968.772028566088, 'last_fitness_delta_score': -968.772028566088, 'last_fitness_delta_progress': 31.428571428571427, 'reward': -1000.0053999900817}"
-982.857143,414,757.440141,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.949999809265137, 'distance': 188.3996124267578, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-1000.0,121,762.288623,"{'term': -1.0, 'progress': 0.0, 'time': 3.200000047683716, 'distance': 12.830860137939453, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-985.714286,286,770.005622,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 6.079999923706055, 'distance': 138.41995239257812, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-1000.0,2,773.605581,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.011453683488070965, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-977.278857,674,788.78692,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 13.600000381469727, 'distance': 222.92005920410156, 'fitness': -977278857.1466719, 'fitness_delta_score': -977.2788571466718, 'last_fitness_delta_score': -977.2788571466718, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0246000003815}"
-982.857143,399,797.983934,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.599999904632568, 'distance': 186.13784790039062, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-982.857143,401,808.061821,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 8.470000267028809, 'distance': 188.9708709716797, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-980.1141,567,821.096977,"{'term': -1.0, 'progress': 20.0, 'time': 11.40999984741211, 'distance': 201.0249786376953, 'fitness': -980114099.9984741, 'fitness_delta_score': -980.1140999984741, 'last_fitness_delta_score': -980.1140999984741, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0281999969483}"
-982.857143,415,830.754984,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 8.069999694824219, 'distance': 183.17105102539062, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-982.857143,414,840.433467,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 8.050000190734863, 'distance': 185.66700744628906, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-985.714286,322,848.285166,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 6.300000190734863, 'distance': 147.2599334716797, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,329,856.210654,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 6.329999923706055, 'distance': 138.57398986816406, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-982.857143,382,865.192964,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.409999847412109, 'distance': 186.5611114501953, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-977.244157,527,876.913067,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 10.130000114440918, 'distance': 226.23280334472656, 'fitness': -977244157.1440016, 'fitness_delta_score': -977.2441571440016, 'last_fitness_delta_score': -977.2441571440016, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0097000026703}"
-982.857143,901,896.626624,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 18.139999389648438, 'distance': 151.6329803466797, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-980.0857,404,906.752678,"{'term': -1.0, 'progress': 20.0, 'time': 8.569999694824219, 'distance': 186.68606567382812, 'fitness': -980085699.9969482, 'fitness_delta_score': -980.0856999969483, 'last_fitness_delta_score': -980.0856999969483, 'last_fitness_delta_progress': 20.0, 'reward': -997.2285571398054}"
-974.462114,902,926.020836,"{'term': -1.0, 'progress': 25.71428571428571, 'time': 17.639999389648438, 'distance': 262.2840576171875, 'fitness': -974462114.2796108, 'fitness_delta_score': -974.4621142796108, 'last_fitness_delta_score': -974.4621142796108, 'last_fitness_delta_progress': 25.71428571428571, 'reward': -1000.0343999958038}"
-974.486114,1082,947.624418,"{'term': -1.0, 'progress': 25.71428571428571, 'time': 20.040000915527344, 'distance': 255.7608184814453, 'fitness': -974486114.2948695, 'fitness_delta_score': -974.4861142948696, 'last_fitness_delta_score': -974.4861142948696, 'last_fitness_delta_progress': 25.71428571428571, 'reward': -1000.0399000167847}"
-977.265457,660,961.437203,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 12.260000228881836, 'distance': 218.67897033691406, 'fitness': -977265457.145146, 'fitness_delta_score': -977.265457145146, 'last_fitness_delta_score': -977.265457145146, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.020799999237}"
-974.531814,1444,987.694755,"{'term': -1.0, 'progress': 25.71428571428571, 'time': 24.610000610351562, 'distance': 267.12811279296875, 'fitness': -974531814.2918178, 'fitness_delta_score': -974.5318142918178, 'last_fitness_delta_score': -974.5318142918178, 'last_fitness_delta_progress': 25.71428571428571, 'reward': -1000.0467000007629}"
-977.336857,1056,1008.675454,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 19.399999618530273, 'distance': 230.8489227294922, 'fitness': -977336857.1390425, 'fitness_delta_score': -977.3368571390425, 'last_fitness_delta_score': -977.3368571390425, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0238999938965}"
-980.1015,545,1020.428632,"{'term': -1.0, 'progress': 20.0, 'time': 10.149999618530273, 'distance': 180.82574462890625, 'fitness': -980101499.9961853, 'fitness_delta_score': -980.1014999961853, 'last_fitness_delta_score': -980.1014999961853, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0177999973298}"
-980.0745,385,1029.430041,"{'term': -1.0, 'progress': 20.0, 'time': 7.449999809265137, 'distance': 190.50804138183594, 'fitness': -980074499.9980927, 'fitness_delta_score': -980.0744999980926, 'last_fitness_delta_score': -980.0744999980926, 'last_fitness_delta_progress': 20.0, 'reward': -1000.000499997139}"
-982.857143,520,1040.815621,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 9.739999771118164, 'distance': 188.94622802734375, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-985.714286,397,1050.015409,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 7.639999866485596, 'distance': 140.2443389892578, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-971.660671,1261,1074.793599,"{'term': -1.0, 'progress': 28.57142857142857, 'time': 23.209999084472656, 'distance': 279.92877197265625, 'fitness': -971660671.4194162, 'fitness_delta_score': -971.6606714194162, 'last_fitness_delta_score': -971.6606714194162, 'last_fitness_delta_progress': 28.57142857142857, 'reward': -1000.0151999855042}"
-980.1541,839,1091.788101,"{'term': -1.0, 'progress': 20.0, 'time': 15.40999984741211, 'distance': 197.50022888183594, 'fitness': -980154099.9984741, 'fitness_delta_score': -980.1540999984741, 'last_fitness_delta_score': -980.1540999984741, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0301000022888}"
-982.857143,468,1102.266448,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 8.890000343322754, 'distance': 185.0568084716797, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-971.586771,859,1119.698302,"{'term': -1.0, 'progress': 28.57142857142857, 'time': 15.819999694824219, 'distance': 309.5684509277344, 'fitness': -971586771.4255197, 'fitness_delta_score': -971.5867714255197, 'last_fitness_delta_score': -971.5867714255197, 'last_fitness_delta_progress': 28.57142857142857, 'reward': -1000.0146999931336}"
-968.716529,788,1135.790139,"{'term': -1.0, 'progress': 31.428571428571427, 'time': 14.510000228881836, 'distance': 333.20721435546875, 'fitness': -968716528.5737174, 'fitness_delta_score': -968.7165285737174, 'last_fitness_delta_score': -968.7165285737174, 'last_fitness_delta_progress': 31.428571428571427, 'reward': -1000.0023999977111}"
-1000.0,101,1139.821533,"{'term': -1.0, 'progress': 0.0, 'time': 2.450000047683716, 'distance': 11.666234016418457, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-982.857143,514,1150.98825,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 9.609999656677246, 'distance': 188.28445434570312, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-982.857143,539,1162.586327,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 10.010000228881836, 'distance': 189.6527557373047, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-985.714286,406,1171.925034,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 7.75, 'distance': 141.3618927001953, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-982.857143,497,1182.871792,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 9.399999618530273, 'distance': 187.07334899902344, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-980.1503,818,1199.504525,"{'term': -1.0, 'progress': 20.0, 'time': 15.029999732971191, 'distance': 195.8848419189453, 'fitness': -980150299.9973297, 'fitness_delta_score': -980.1502999973297, 'last_fitness_delta_score': -980.1502999973297, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0355000019074}"
-985.714286,634,1212.844602,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 11.770000457763672, 'distance': 121.72992706298828, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-968.719629,811,1229.295107,"{'term': -1.0, 'progress': 31.428571428571427, 'time': 14.819999694824219, 'distance': 313.4950866699219, 'fitness': -968719628.5683768, 'fitness_delta_score': -968.7196285683768, 'last_fitness_delta_score': -968.7196285683768, 'last_fitness_delta_progress': 31.428571428571427, 'reward': -1000.0009000015259}"
-982.857143,380,1238.278475,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.400000095367432, 'distance': 183.86907958984375, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-971.653771,1244,1262.397721,"{'term': -1.0, 'progress': 28.57142857142857, 'time': 22.520000457763672, 'distance': 303.14935302734375, 'fitness': -971653771.4331491, 'fitness_delta_score': -971.6537714331491, 'last_fitness_delta_score': -971.6537714331491, 'last_fitness_delta_progress': 28.57142857142857, 'reward': -1000.0156999969483}"
-985.714286,604,1275.831746,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 11.859999656677246, 'distance': 121.26726531982422, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-982.857143,442,1285.644524,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 8.170000076293945, 'distance': 181.81019592285156, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-985.714286,343,1293.841087,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 6.570000171661377, 'distance': 135.52513122558594, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-982.857143,383,1302.800475,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.329999923706055, 'distance': 184.68858337402344, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-968.792029,1224,1326.435404,"{'term': -1.0, 'progress': 31.428571428571427, 'time': 22.059999465942383, 'distance': 327.33984375, 'fitness': -968792028.566088, 'fitness_delta_score': -968.792028566088, 'last_fitness_delta_score': -968.792028566088, 'last_fitness_delta_progress': 31.428571428571427, 'reward': -1000.0080999946595}"
-968.858929,1616,1356.823635,"{'term': -1.0, 'progress': 31.428571428571427, 'time': 28.75, 'distance': 308.4439697265625, 'fitness': -968858928.5714285, 'fitness_delta_score': -968.8589285714286, 'last_fitness_delta_score': -968.8589285714286, 'last_fitness_delta_progress': 31.428571428571427, 'reward': -1000.0098999977112}"
-982.857143,453,1366.832098,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 8.460000038146973, 'distance': 185.5527801513672, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-982.857143,405,1376.057813,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.590000152587891, 'distance': 185.67184448242188, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-982.857143,424,1385.663219,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.989999771118164, 'distance': 184.5299835205078, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-971.673771,1322,1411.7852,"{'term': -1.0, 'progress': 28.57142857142857, 'time': 24.520000457763672, 'distance': 311.702880859375, 'fitness': -971673771.4331491, 'fitness_delta_score': -971.6737714331491, 'last_fitness_delta_score': -971.6737714331491, 'last_fitness_delta_progress': 28.57142857142857, 'reward': -1000.0545000076295}"
-974.490714,1060,1433.867417,"{'term': -1.0, 'progress': 25.71428571428571, 'time': 20.5, 'distance': 253.0995330810547, 'fitness': -974490714.2857143, 'fitness_delta_score': -974.4907142857143, 'last_fitness_delta_score': -974.4907142857143, 'last_fitness_delta_progress': 25.71428571428571, 'reward': -1000.0196999931335}"
-982.857143,380,1442.972691,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 7.5, 'distance': 186.5172119140625, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-1000.0,1,1447.126209,"{'term': -1.0, 'progress': 0.0, 'time': 2.509999990463257, 'distance': 0.013766922056674957, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
